id,temp_ar,radiacao_solar,precipitacao_clima,qtd_agua_necessaria,precipitacao_chuva,Qtd_Agua_apos_chuva,hora_irrig,data_irrig,umidade_solo,temp_solo,cidade,ph_solo,herosao,veloc_vento,umidade_relativ,plantacoes_nomes,tipo_plantacao
63751,35 C°,280,1.9,380.6,5.7,379.4,05:27:14,01/07/19,66%,17 C°,Limoeiro do Norte,['neutro'],Falso,13.3,18%,Feijao,Feijao: Leguminosa
52836,35 C°,960,1.8,624.9,12.8,624.1,16:37:46,19/03/18,38%,24 C°,Limoeiro do Norte,['ácido'],Falso,16.9,19%,Feijao,Feijao: Leguminosa
89057,24 C°,720,0.5,240.4,12.2,239.3,14:09:17,29/01/19,28%,17 C°,Limoeiro do Norte,['neutro'],Falso,10.0,43%,Cana-de-Acucar,Mamao: Fruta
38896,18 C°,880,0.6,549.3,3.1,548.1,08:37:41,15/06/21,15%,19 C°,Limoeiro do Norte,['ácido'],Falso,10.3,22%,Banana,Banana: Fruta
31528,31 C°,700,0.4,407.5,4.1,406.4,04:43:22,17/01/23,12%,18 C°,Limoeiro do Norte,['neutro'],Falso,7.3,25%,Abacaxi,Mamao: Fruta
25678,24 C°,380,0.2,572.5,12.4,570.7,16:18:29,09/04/20,60%,23 C°,Limoeiro do Norte,['neutro'],Falso,16.4,17%,Banana,Banana: Fruta
41536,32 C°,740,1.5,227.4,2.6,226.1,01:38:41,21/12/23,28%,20 C°,Limoeiro do Norte,['ácido'],Falso,14.3,35%,Cana-de-Acucar,Cana-de-Acucar: Cereal
34210,18 C°,200,0.9,722.9,5.3,722.3,02:27:37,24/04/21,34%,19 C°,Limoeiro do Norte,['ácido'],Falso,17.7,73%,Banana,Cana-de-Acucar: Cereal
40324,29 C°,140,1.1,784.1,16.7,783.4,05:13:02,05/04/20,49%,19 C°,Limoeiro do Norte,['ácido'],Falso,14.8,45%,Feijao,Banana: Fruta
60729,33 C°,240,1.5,781.3,6.5,780.5,15:18:27,22/03/22,54%,24 C°,Limoeiro do Norte,['neutro'],Falso,6.6,38%,Feijao,Mamao: Fruta
94788,21 C°,120,1.0,649.8,9.8,648.0,03:48:47,05/01/23,15%,18 C°,Limoeiro do Norte,['ácido'],Falso,6.0,33%,Banana,Milho: Cereal
43420,22 C°,380,0.5,278.1,18.8,276.4,11:25:01,06/10/19,27%,19 C°,Limoeiro do Norte,['ácido'],Falso,13.6,90%,Milho,Mamao: Fruta
13900,24 C°,160,1.2,655.0,4.5,654.3,07:20:12,03/09/22,50%,18 C°,Limoeiro do Norte,['ácido'],Falso,12.7,22%,Feijao,Mamao: Fruta
46308,23 C°,920,0.8,214.8,7.8,213.6,04:40:45,29/05/23,38%,20 C°,Limoeiro do Norte,['ácido'],Falso,16.1,33%,Mamao,Feijao: Leguminosa
55830,29 C°,600,1.6,213.3,12.1,211.7,08:46:53,27/12/23,40%,20 C°,Limoeiro do Norte,['ácido'],Falso,11.5,19%,Melancia,Abacaxi: Fruta
37296,26 C°,480,1.5,394.2,15.1,392.5,22:35:25,21/09/21,14%,18 C°,Limoeiro do Norte,['neutro'],Falso,8.4,70%,Milho,Melancia: Fruta
64489,19 C°,800,1.2,493.2,18.0,492.0,19:41:41,23/05/22,18%,19 C°,Limoeiro do Norte,['alcalino'],Falso,6.6,66%,Feijao,Melancia: Fruta
66010,18 C°,620,0.5,662.2,18.3,660.7,23:22:01,21/11/23,78%,18 C°,Limoeiro do Norte,['alcalino'],Falso,13.3,36%,Milho,Mamao: Fruta
45174,26 C°,220,1.6,610.0,15.5,608.8,06:18:35,17/04/22,69%,21 C°,Limoeiro do Norte,['neutro'],Falso,13.8,27%,Mamao,Melancia: Fruta
16953,18 C°,560,1.2,467.5,4.6,466.7,12:29:20,10/10/21,71%,18 C°,Limoeiro do Norte,['neutro'],Falso,17.4,50%,Cana-de-Acucar,Cana-de-Acucar: Cereal
60491,31 C°,680,1.3,364.2,0.5,363.3,11:24:56,21/07/21,24%,19 C°,Limoeiro do Norte,['neutro'],Falso,3.1,22%,Banana,Abacaxi: Fruta
18216,26 C°,640,1.5,798.3,7.7,797.9,07:50:24,29/05/22,70%,23 C°,Limoeiro do Norte,['alcalino'],Falso,8.5,63%,Banana,Abacaxi: Fruta
92439,25 C°,220,1.7,455.7,2.8,454.9,20:14:20,17/05/22,45%,22 C°,Limoeiro do Norte,['neutro'],Falso,3.1,75%,Melancia,Mamao: Fruta
89026,32 C°,400,1.2,470.8,14.2,470.4,01:28:44,30/05/18,17%,17 C°,Limoeiro do Norte,['neutro'],Falso,12.3,15%,Melancia,Melancia: Fruta
08552,24 C°,300,1.0,298.2,13.2,297.5,14:14:00,22/06/23,80%,20 C°,Limoeiro do Norte,['neutro'],Falso,8.6,35%,Feijao,Melancia: Fruta
74811,17 C°,360,0.8,676.9,0.9,676.2,09:27:26,19/05/23,42%,23 C°,Limoeiro do Norte,['ácido'],Falso,6.0,51%,Mamao,Milho: Cereal
86186,30 C°,560,1.2,616.2,16.7,615.5,11:31:41,31/01/20,49%,24 C°,Limoeiro do Norte,['neutro'],Falso,10.2,10%,Cana-de-Acucar,Cana-de-Acucar: Cereal
45223,31 C°,480,0.9,332.5,5.0,332.3,14:15:33,23/11/23,50%,24 C°,Limoeiro do Norte,['ácido'],Falso,10.0,80%,Mamao,Mamao: Fruta
71088,28 C°,320,0.5,249.4,8.6,248.9,03:59:16,09/08/18,48%,18 C°,Limoeiro do Norte,['neutro'],Falso,12.1,35%,Mamao,Banana: Fruta
62182,27 C°,1000,0.6,608.3,13.4,607.0,20:17:18,17/02/19,36%,20 C°,Limoeiro do Norte,['neutro'],Falso,14.8,49%,Mamao,Mamao: Fruta
34391,21 C°,820,1.7,592.7,8.6,592.0,09:14:03,20/09/20,35%,24 C°,Limoeiro do Norte,['alcalino'],Falso,17.5,84%,Mamao,Cana-de-Acucar: Cereal
74587,30 C°,100,0.3,364.0,8.8,362.2,16:36:27,04/03/21,55%,22 C°,Limoeiro do Norte,['neutro'],Falso,14.7,14%,Mamao,Mamao: Fruta
69387,34 C°,180,1.1,770.5,1.3,769.7,06:31:57,03/02/19,27%,24 C°,Limoeiro do Norte,['alcalino'],Falso,10.9,64%,Melancia,Mamao: Fruta
52522,19 C°,160,0.8,290.6,8.0,289.9,07:02:46,21/01/20,54%,18 C°,Limoeiro do Norte,['alcalino'],Falso,10.7,88%,Feijao,Milho: Cereal
32923,23 C°,900,1.6,459.4,15.3,459.0,18:41:08,19/05/22,45%,20 C°,Limoeiro do Norte,['neutro'],Falso,13.1,28%,Cana-de-Acucar,Cana-de-Acucar: Cereal
25224,23 C°,400,1.8,766.2,18.3,764.9,07:56:59,31/01/21,68%,24 C°,Limoeiro do Norte,['neutro'],Falso,11.4,76%,Cana-de-Acucar,Milho: Cereal
07809,28 C°,880,0.7,451.8,8.3,450.5,06:22:59,21/11/23,43%,19 C°,Limoeiro do Norte,['neutro'],Falso,15.7,35%,Banana,Melancia: Fruta
70348,30 C°,760,0.4,583.1,8.5,581.9,01:23:38,23/12/23,31%,24 C°,Limoeiro do Norte,['neutro'],Falso,15.2,30%,Feijao,Milho: Cereal
66992,25 C°,100,0.9,438.6,14.1,437.2,14:09:49,03/05/19,17%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.6,80%,Milho,Feijao: Leguminosa
34342,34 C°,140,1.6,364.5,18.9,362.8,23:39:39,27/09/21,54%,17 C°,Limoeiro do Norte,['alcalino'],Falso,12.8,10%,Cana-de-Acucar,Banana: Fruta
57198,25 C°,320,0.3,790.4,5.3,789.7,05:17:55,14/12/19,68%,20 C°,Limoeiro do Norte,['alcalino'],Falso,17.2,11%,Abacaxi,Melancia: Fruta
91581,18 C°,420,1.0,445.6,8.8,445.1,17:15:53,29/01/22,74%,17 C°,Limoeiro do Norte,['ácido'],Falso,4.4,30%,Banana,Melancia: Fruta
57305,17 C°,240,1.3,736.5,15.9,736.2,22:31:29,17/06/19,29%,20 C°,Limoeiro do Norte,['ácido'],Falso,10.2,89%,Mamao,Mamao: Fruta
82791,34 C°,880,0.2,338.0,12.2,336.6,01:16:08,26/05/21,64%,20 C°,Limoeiro do Norte,['neutro'],Falso,9.4,63%,Banana,Cana-de-Acucar: Cereal
71925,28 C°,360,0.4,327.9,2.2,327.1,00:11:35,16/04/20,22%,24 C°,Limoeiro do Norte,['ácido'],Falso,4.3,24%,Abacaxi,Milho: Cereal
22590,17 C°,160,1.7,218.7,12.6,217.1,14:27:09,20/06/22,20%,24 C°,Limoeiro do Norte,['neutro'],Falso,6.0,18%,Melancia,Abacaxi: Fruta
07581,34 C°,500,0.6,591.0,3.7,590.2,16:07:16,07/02/23,32%,17 C°,Limoeiro do Norte,['alcalino'],Falso,12.5,20%,Mamao,Feijao: Leguminosa
73243,32 C°,880,0.2,421.1,10.2,421.0,03:32:59,07/11/20,69%,24 C°,Limoeiro do Norte,['alcalino'],Falso,9.3,31%,Mamao,Cana-de-Acucar: Cereal
07195,32 C°,240,1.7,718.6,10.6,718.4,18:15:49,20/12/21,69%,24 C°,Limoeiro do Norte,['ácido'],Falso,17.8,66%,Banana,Banana: Fruta
13796,17 C°,760,0.4,483.9,17.5,483.6,10:23:39,06/12/18,45%,24 C°,Limoeiro do Norte,['ácido'],Falso,17.4,25%,Cana-de-Acucar,Banana: Fruta
77878,25 C°,880,1.8,780.9,9.2,780.0,19:43:29,04/07/23,72%,24 C°,Limoeiro do Norte,['ácido'],Falso,8.7,15%,Cana-de-Acucar,Banana: Fruta
60735,34 C°,480,1.2,311.3,5.6,311.1,22:46:41,13/03/23,53%,17 C°,Limoeiro do Norte,['neutro'],Falso,8.0,36%,Abacaxi,Mamao: Fruta
81104,18 C°,160,1.3,721.2,4.6,720.2,13:50:38,20/12/20,77%,19 C°,Limoeiro do Norte,['neutro'],Falso,12.7,76%,Milho,Melancia: Fruta
27834,34 C°,840,0.5,666.0,17.5,665.7,16:02:56,31/07/20,58%,20 C°,Limoeiro do Norte,['neutro'],Falso,7.2,76%,Milho,Mamao: Fruta
96639,22 C°,280,1.5,662.6,3.4,661.5,20:16:46,10/07/18,48%,18 C°,Limoeiro do Norte,['ácido'],Falso,10.5,88%,Milho,Cana-de-Acucar: Cereal
91368,32 C°,600,0.7,706.9,8.5,706.3,12:13:26,30/07/23,18%,23 C°,Limoeiro do Norte,['alcalino'],Falso,7.9,19%,Mamao,Mamao: Fruta
34185,34 C°,740,0.2,656.6,3.7,656.1,10:51:23,17/08/23,69%,23 C°,Limoeiro do Norte,['alcalino'],Falso,10.4,28%,Feijao,Banana: Fruta
93178,18 C°,800,1.2,575.7,15.5,574.7,07:23:17,03/08/21,38%,17 C°,Limoeiro do Norte,['neutro'],Falso,9.0,81%,Banana,Banana: Fruta
67186,25 C°,980,0.1,278.7,9.5,277.2,18:55:38,17/08/23,58%,21 C°,Limoeiro do Norte,['neutro'],Falso,12.5,70%,Mamao,Melancia: Fruta
98892,23 C°,860,1.1,219.5,7.0,219.0,12:18:06,02/02/18,72%,19 C°,Limoeiro do Norte,['neutro'],Falso,14.8,61%,Feijao,Milho: Cereal
01320,24 C°,280,0.1,752.5,7.2,750.8,03:46:27,07/03/19,66%,17 C°,Limoeiro do Norte,['ácido'],Falso,11.7,29%,Cana-de-Acucar,Feijao: Leguminosa
86558,28 C°,800,0.4,570.0,17.0,569.4,14:11:51,14/07/22,40%,18 C°,Limoeiro do Norte,['alcalino'],Falso,14.2,77%,Mamao,Banana: Fruta
49341,33 C°,680,1.3,677.9,11.1,676.3,16:49:25,19/07/20,20%,17 C°,Limoeiro do Norte,['neutro'],Falso,4.8,76%,Mamao,Mamao: Fruta
30747,22 C°,800,0.6,488.9,14.4,487.4,07:34:45,18/12/20,32%,18 C°,Limoeiro do Norte,['neutro'],Falso,15.1,58%,Mamao,Feijao: Leguminosa
38064,26 C°,840,1.4,270.4,17.9,269.9,00:15:47,03/04/22,59%,21 C°,Limoeiro do Norte,['ácido'],Falso,9.4,47%,Milho,Melancia: Fruta
77534,23 C°,100,0.7,275.1,18.0,274.2,18:33:31,28/07/19,47%,20 C°,Limoeiro do Norte,['ácido'],Falso,11.1,55%,Milho,Milho: Cereal
20232,31 C°,100,0.7,611.3,6.6,610.6,16:38:17,05/09/19,62%,18 C°,Limoeiro do Norte,['neutro'],Falso,7.4,81%,Mamao,Melancia: Fruta
01987,19 C°,800,0.7,458.2,19.0,457.4,11:58:44,13/12/20,45%,20 C°,Limoeiro do Norte,['alcalino'],Falso,4.5,45%,Abacaxi,Cana-de-Acucar: Cereal
22261,35 C°,240,0.3,320.3,0.5,319.8,01:58:00,16/04/18,44%,21 C°,Limoeiro do Norte,['alcalino'],Falso,14.3,43%,Feijao,Mamao: Fruta
59494,25 C°,300,1.2,495.0,7.5,494.8,04:22:16,19/12/23,62%,21 C°,Limoeiro do Norte,['ácido'],Falso,12.0,19%,Cana-de-Acucar,Mamao: Fruta
74074,31 C°,300,1.3,238.5,17.9,238.3,07:09:07,24/06/20,47%,17 C°,Limoeiro do Norte,['neutro'],Falso,3.9,55%,Mamao,Mamao: Fruta
00185,18 C°,200,1.3,549.2,5.5,547.5,20:44:49,29/03/22,58%,20 C°,Limoeiro do Norte,['ácido'],Falso,4.3,59%,Milho,Mamao: Fruta
28253,31 C°,960,0.9,361.4,5.5,361.1,17:35:25,28/10/18,77%,22 C°,Limoeiro do Norte,['ácido'],Falso,5.3,13%,Melancia,Feijao: Leguminosa
84746,30 C°,340,1.9,678.5,6.1,676.8,09:35:16,13/05/23,21%,23 C°,Limoeiro do Norte,['alcalino'],Falso,13.1,69%,Abacaxi,Mamao: Fruta
33940,18 C°,600,1.2,386.2,12.2,385.2,08:24:04,20/01/23,52%,18 C°,Limoeiro do Norte,['ácido'],Falso,14.5,66%,Melancia,Cana-de-Acucar: Cereal
36165,34 C°,440,1.7,473.1,8.8,472.4,09:34:17,25/07/19,24%,21 C°,Limoeiro do Norte,['neutro'],Falso,7.4,16%,Melancia,Mamao: Fruta
35087,23 C°,200,0.9,207.0,14.5,205.5,03:11:53,03/12/23,18%,19 C°,Limoeiro do Norte,['ácido'],Falso,6.1,85%,Mamao,Banana: Fruta
71836,26 C°,120,0.2,243.5,17.9,242.9,09:30:06,25/05/22,44%,24 C°,Limoeiro do Norte,['ácido'],Falso,7.0,16%,Abacaxi,Feijao: Leguminosa
50427,22 C°,280,0.6,435.5,13.5,434.4,04:15:56,13/01/19,14%,24 C°,Limoeiro do Norte,['neutro'],Falso,13.1,41%,Mamao,Mamao: Fruta
88257,25 C°,280,0.6,488.0,4.1,486.8,01:45:14,11/11/23,39%,22 C°,Limoeiro do Norte,['neutro'],Falso,15.7,83%,Milho,Melancia: Fruta
06211,23 C°,500,1.3,560.0,18.7,558.3,06:01:34,21/02/21,50%,20 C°,Limoeiro do Norte,['alcalino'],Falso,17.2,62%,Abacaxi,Feijao: Leguminosa
30933,28 C°,160,0.1,375.0,5.3,373.2,10:48:57,21/04/23,72%,21 C°,Limoeiro do Norte,['ácido'],Falso,14.8,81%,Mamao,Feijao: Leguminosa
07314,18 C°,600,0.1,617.0,3.0,616.3,03:53:20,02/08/22,63%,17 C°,Limoeiro do Norte,['alcalino'],Falso,15.8,59%,Mamao,Mamao: Fruta
18955,26 C°,660,1.7,716.1,1.8,714.7,05:06:30,14/05/20,39%,23 C°,Limoeiro do Norte,['neutro'],Falso,14.5,27%,Mamao,Cana-de-Acucar: Cereal
03513,29 C°,520,0.8,667.9,11.3,667.7,06:16:00,29/08/23,13%,23 C°,Limoeiro do Norte,['alcalino'],Falso,9.7,18%,Feijao,Mamao: Fruta
58066,34 C°,200,0.8,223.8,2.3,222.8,16:21:33,15/10/22,64%,17 C°,Limoeiro do Norte,['alcalino'],Falso,17.3,86%,Abacaxi,Cana-de-Acucar: Cereal
14327,35 C°,360,0.6,488.3,2.8,487.9,20:51:37,01/05/20,52%,21 C°,Limoeiro do Norte,['neutro'],Falso,12.1,10%,Banana,Mamao: Fruta
67453,32 C°,860,1.4,263.0,6.0,262.1,22:31:42,23/07/22,49%,22 C°,Limoeiro do Norte,['neutro'],Falso,14.7,72%,Feijao,Cana-de-Acucar: Cereal
83505,17 C°,300,1.2,345.2,5.6,343.6,20:53:02,10/07/22,65%,17 C°,Limoeiro do Norte,['neutro'],Falso,17.7,40%,Feijao,Abacaxi: Fruta
57582,35 C°,600,1.3,792.0,12.1,791.2,06:09:30,01/02/21,60%,21 C°,Limoeiro do Norte,['alcalino'],Falso,17.0,20%,Mamao,Mamao: Fruta
18068,17 C°,840,0.2,285.5,16.3,284.2,14:59:06,17/06/18,66%,17 C°,Limoeiro do Norte,['ácido'],Falso,11.3,71%,Cana-de-Acucar,Mamao: Fruta
10111,20 C°,560,0.1,499.3,15.2,497.5,19:30:57,23/01/20,22%,18 C°,Limoeiro do Norte,['neutro'],Falso,4.9,69%,Milho,Cana-de-Acucar: Cereal
14143,28 C°,400,1.6,570.9,5.2,569.8,01:58:43,26/01/18,52%,20 C°,Limoeiro do Norte,['ácido'],Falso,6.8,78%,Melancia,Banana: Fruta
65499,20 C°,400,0.5,621.5,4.9,620.7,06:55:09,29/03/18,50%,20 C°,Limoeiro do Norte,['neutro'],Falso,10.4,66%,Cana-de-Acucar,Mamao: Fruta
51675,19 C°,600,1.6,535.8,19.3,534.1,00:06:03,12/02/22,11%,19 C°,Limoeiro do Norte,['alcalino'],Falso,3.1,72%,Mamao,Melancia: Fruta
53619,26 C°,660,1.4,205.9,0.2,205.3,04:43:33,20/08/23,62%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.6,81%,Feijao,Melancia: Fruta
47350,27 C°,900,1.3,395.9,17.6,395.1,10:17:53,08/04/21,57%,20 C°,Limoeiro do Norte,['neutro'],Falso,7.8,68%,Banana,Mamao: Fruta
07216,30 C°,940,0.9,510.6,4.0,510.4,20:38:50,03/04/23,20%,21 C°,Limoeiro do Norte,['alcalino'],Falso,16.8,79%,Melancia,Banana: Fruta
37739,19 C°,500,1.9,252.7,18.9,251.1,13:47:57,27/12/20,61%,20 C°,Limoeiro do Norte,['alcalino'],Falso,6.2,20%,Mamao,Milho: Cereal
43068,32 C°,580,0.5,410.4,6.8,408.9,21:16:38,16/04/21,52%,23 C°,Limoeiro do Norte,['ácido'],Falso,15.4,35%,Banana,Milho: Cereal
06058,31 C°,560,0.3,219.9,8.8,218.1,23:26:41,18/08/18,44%,18 C°,Limoeiro do Norte,['alcalino'],Falso,13.4,67%,Cana-de-Acucar,Mamao: Fruta
03955,27 C°,880,1.6,247.1,14.1,246.5,18:19:33,30/01/19,17%,23 C°,Limoeiro do Norte,['neutro'],Falso,4.2,28%,Abacaxi,Mamao: Fruta
58299,33 C°,900,0.5,438.2,11.8,436.7,20:57:04,26/01/22,60%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.2,65%,Mamao,Cana-de-Acucar: Cereal
93932,27 C°,980,1.7,279.6,6.4,279.4,05:24:08,20/07/21,78%,24 C°,Limoeiro do Norte,['neutro'],Falso,8.2,17%,Feijao,Feijao: Leguminosa
95579,20 C°,760,0.9,540.5,11.1,539.2,17:14:28,28/02/19,76%,22 C°,Limoeiro do Norte,['ácido'],Falso,13.8,83%,Melancia,Cana-de-Acucar: Cereal
23701,30 C°,440,0.2,613.7,14.6,613.3,02:29:08,25/06/19,79%,21 C°,Limoeiro do Norte,['alcalino'],Falso,10.0,84%,Melancia,Abacaxi: Fruta
21965,34 C°,200,1.8,680.4,0.8,679.4,21:18:47,19/08/23,35%,18 C°,Limoeiro do Norte,['neutro'],Falso,5.3,46%,Feijao,Cana-de-Acucar: Cereal
90750,26 C°,880,1.0,320.1,0.2,318.7,07:08:42,23/08/19,15%,22 C°,Limoeiro do Norte,['neutro'],Falso,7.6,55%,Abacaxi,Feijao: Leguminosa
84257,33 C°,800,1.6,300.5,9.2,300.3,17:33:30,08/03/19,59%,23 C°,Limoeiro do Norte,['neutro'],Falso,16.7,17%,Mamao,Banana: Fruta
38532,22 C°,740,0.9,262.7,2.6,262.3,09:52:32,18/10/21,39%,22 C°,Limoeiro do Norte,['alcalino'],Falso,13.0,48%,Mamao,Cana-de-Acucar: Cereal
58137,18 C°,940,0.2,581.9,13.3,580.9,20:16:17,05/05/22,74%,21 C°,Limoeiro do Norte,['ácido'],Falso,6.9,23%,Mamao,Feijao: Leguminosa
85798,20 C°,320,1.4,623.9,4.3,622.1,06:02:40,21/02/20,19%,22 C°,Limoeiro do Norte,['alcalino'],Falso,16.8,76%,Abacaxi,Melancia: Fruta
36756,19 C°,740,1.2,219.0,8.7,217.4,11:09:10,22/05/18,35%,22 C°,Limoeiro do Norte,['alcalino'],Falso,17.9,15%,Cana-de-Acucar,Mamao: Fruta
59768,28 C°,540,0.4,761.7,4.0,760.4,06:00:50,05/02/21,53%,24 C°,Limoeiro do Norte,['neutro'],Falso,4.2,50%,Abacaxi,Mamao: Fruta
51327,26 C°,280,1.0,231.2,11.0,230.5,16:08:24,19/04/21,14%,23 C°,Limoeiro do Norte,['neutro'],Falso,7.8,18%,Mamao,Mamao: Fruta
86142,17 C°,540,1.0,524.8,2.3,523.7,01:24:15,09/10/18,42%,24 C°,Limoeiro do Norte,['alcalino'],Falso,12.3,52%,Cana-de-Acucar,Mamao: Fruta
35717,31 C°,780,0.6,625.4,0.5,624.9,11:23:24,01/09/22,11%,20 C°,Limoeiro do Norte,['neutro'],Falso,5.2,59%,Mamao,Abacaxi: Fruta
11435,22 C°,540,1.3,722.6,1.0,722.1,13:16:33,13/07/19,16%,18 C°,Limoeiro do Norte,['neutro'],Falso,9.6,56%,Banana,Mamao: Fruta
46093,31 C°,280,0.9,628.5,19.1,627.2,21:44:38,06/09/20,20%,23 C°,Limoeiro do Norte,['neutro'],Falso,6.8,21%,Banana,Mamao: Fruta
97572,31 C°,360,0.5,681.0,2.8,680.4,19:47:46,19/06/20,23%,18 C°,Limoeiro do Norte,['ácido'],Falso,11.9,45%,Banana,Mamao: Fruta
06437,25 C°,980,1.3,403.7,14.2,402.2,02:38:28,23/12/22,25%,17 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,86%,Banana,Mamao: Fruta
05609,28 C°,500,0.5,688.9,1.4,687.1,16:14:31,25/09/19,36%,21 C°,Limoeiro do Norte,['neutro'],Falso,13.1,67%,Milho,Abacaxi: Fruta
49817,18 C°,500,1.0,248.1,2.2,247.5,20:16:25,15/10/20,51%,23 C°,Limoeiro do Norte,['ácido'],Falso,5.8,21%,Feijao,Feijao: Leguminosa
45446,18 C°,920,0.6,736.9,10.2,735.9,02:57:35,01/12/18,32%,23 C°,Limoeiro do Norte,['neutro'],Falso,12.1,69%,Abacaxi,Abacaxi: Fruta
83909,25 C°,360,1.3,528.6,9.3,528.2,07:32:39,09/09/23,12%,22 C°,Limoeiro do Norte,['alcalino'],Falso,15.2,82%,Mamao,Mamao: Fruta
50452,31 C°,420,0.9,690.4,19.0,689.1,21:36:50,15/10/20,23%,23 C°,Limoeiro do Norte,['alcalino'],Falso,5.0,23%,Milho,Mamao: Fruta
90731,17 C°,980,1.6,471.4,18.9,470.2,19:18:51,29/04/21,17%,17 C°,Limoeiro do Norte,['neutro'],Falso,4.4,47%,Mamao,Abacaxi: Fruta
29918,34 C°,300,0.3,586.1,15.6,584.9,03:59:20,21/11/21,27%,22 C°,Limoeiro do Norte,['ácido'],Falso,9.8,26%,Mamao,Feijao: Leguminosa
11627,31 C°,740,1.3,515.8,12.0,514.0,22:51:41,05/01/21,41%,18 C°,Limoeiro do Norte,['neutro'],Falso,6.5,80%,Feijao,Mamao: Fruta
81715,21 C°,380,0.4,639.0,9.1,637.3,11:51:27,06/04/23,45%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.1,79%,Mamao,Melancia: Fruta
17514,32 C°,740,1.8,249.0,7.1,248.5,21:02:29,04/06/18,12%,17 C°,Limoeiro do Norte,['neutro'],Falso,13.7,23%,Mamao,Milho: Cereal
74186,35 C°,700,0.7,236.2,18.9,235.3,06:34:51,13/05/21,74%,21 C°,Limoeiro do Norte,['ácido'],Falso,16.8,18%,Mamao,Milho: Cereal
48562,35 C°,980,0.7,348.3,12.1,347.8,14:30:01,03/10/18,43%,21 C°,Limoeiro do Norte,['alcalino'],Falso,17.0,44%,Melancia,Cana-de-Acucar: Cereal
90077,22 C°,300,1.8,295.7,11.6,294.7,13:28:12,27/07/18,65%,18 C°,Limoeiro do Norte,['ácido'],Falso,5.7,18%,Abacaxi,Melancia: Fruta
78048,35 C°,120,0.2,723.1,4.6,722.1,19:53:35,28/07/23,31%,24 C°,Limoeiro do Norte,['alcalino'],Falso,7.9,16%,Abacaxi,Abacaxi: Fruta
98285,17 C°,620,1.2,331.5,0.9,331.0,05:09:49,15/05/18,62%,23 C°,Limoeiro do Norte,['ácido'],Falso,11.4,82%,Melancia,Feijao: Leguminosa
95908,22 C°,240,1.7,785.5,18.9,785.0,04:45:42,28/12/22,65%,22 C°,Limoeiro do Norte,['alcalino'],Falso,13.0,81%,Mamao,Abacaxi: Fruta
96163,31 C°,740,1.8,402.1,6.3,400.4,22:44:32,12/06/22,15%,19 C°,Limoeiro do Norte,['ácido'],Falso,17.9,78%,Milho,Mamao: Fruta
07027,33 C°,680,1.6,309.3,8.9,309.0,22:34:07,24/04/23,41%,24 C°,Limoeiro do Norte,['alcalino'],Falso,14.7,71%,Milho,Banana: Fruta
25232,24 C°,220,1.0,673.8,2.3,672.4,03:47:41,04/02/23,71%,21 C°,Limoeiro do Norte,['neutro'],Falso,17.2,81%,Abacaxi,Banana: Fruta
61090,27 C°,840,1.0,595.2,16.7,594.7,02:46:38,22/03/22,41%,19 C°,Limoeiro do Norte,['neutro'],Falso,12.8,82%,Abacaxi,Abacaxi: Fruta
00559,19 C°,220,0.2,498.9,0.6,497.8,14:11:47,31/07/19,46%,22 C°,Limoeiro do Norte,['ácido'],Falso,4.9,68%,Melancia,Melancia: Fruta
34908,27 C°,180,1.9,533.2,16.7,532.6,16:16:08,30/11/19,34%,24 C°,Limoeiro do Norte,['ácido'],Falso,13.5,31%,Cana-de-Acucar,Mamao: Fruta
06291,34 C°,780,1.7,631.5,2.8,631.2,05:28:20,23/10/22,80%,18 C°,Limoeiro do Norte,['alcalino'],Falso,4.7,81%,Milho,Abacaxi: Fruta
28072,23 C°,200,0.4,337.1,17.7,336.6,17:03:59,28/01/20,50%,21 C°,Limoeiro do Norte,['neutro'],Falso,3.4,57%,Mamao,Feijao: Leguminosa
89004,23 C°,340,1.8,797.8,14.6,796.1,20:39:32,24/04/23,15%,24 C°,Limoeiro do Norte,['neutro'],Falso,13.5,75%,Cana-de-Acucar,Mamao: Fruta
68944,35 C°,300,1.8,784.9,3.3,784.5,20:30:56,08/04/23,21%,20 C°,Limoeiro do Norte,['alcalino'],Falso,12.3,86%,Feijao,Cana-de-Acucar: Cereal
58913,18 C°,980,0.2,590.2,11.3,588.8,05:15:17,10/11/21,75%,21 C°,Limoeiro do Norte,['alcalino'],Falso,8.1,11%,Cana-de-Acucar,Melancia: Fruta
43256,35 C°,840,0.9,319.7,6.3,319.2,08:28:01,04/01/23,61%,20 C°,Limoeiro do Norte,['alcalino'],Falso,5.0,37%,Melancia,Banana: Fruta
92954,17 C°,880,1.4,608.1,3.6,607.0,14:28:21,08/08/20,44%,23 C°,Limoeiro do Norte,['ácido'],Falso,14.5,85%,Cana-de-Acucar,Mamao: Fruta
21565,30 C°,120,1.7,243.3,17.2,242.7,14:28:32,02/09/19,39%,20 C°,Limoeiro do Norte,['ácido'],Falso,12.8,28%,Banana,Melancia: Fruta
61467,24 C°,620,1.7,218.4,8.1,218.2,05:14:46,20/05/21,35%,22 C°,Limoeiro do Norte,['alcalino'],Falso,5.1,26%,Mamao,Milho: Cereal
